Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Min quantity;Shipping freight;Date added;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Zero price action;Thumbnail;Detailed image;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Options;Secondary categories;SEO name;Short description;Status;Popularity;Product URL;Max quantity;Quantity step;List qty count;Out of stock actions;Promo text;Image URL;Detailed image URL;Items in box;Box size;Usergroup IDs;Available since;Options type;Exceptions type;Vendor;Variation group code;Variation group id;Variation parent product id;Variation sub group id;Variation set as default;Цвет (Variation feature);Размер (Variation feature);Discussion
"04211-21055";"ru";"4196";"Komatsu";"0.00";"1035.13";"0.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"04211-21055 ВИЛКА ТЯГИ";"04211-21055 ВИЛКА ТЯГИ, ";"";"";"";"";"VAT";"";"";"";"04211-21055-bhkyyu-rch";"";"A";"";"https://service.parts/komatsu/04211-21055-bhkyyu-rch/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"04248-31028";"ru";"4197";"Komatsu";"0.00";"1229.23";"0.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"04248-31028 ШТОК";"04248-31028 ШТОК, ";"";"";"";"";"VAT";"";"";"";"04248-31028-rny";"";"A";"57";"https://service.parts/komatsu/04248-31028-rny/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"04250-80847";"ru";"4198";"Komatsu";"0.00";"1854.35";"0.000";"7";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"04250-80847 КОНЦЕВИК ТРОСИКА";"04250-80847 КОНЦЕВИК ТРОСИКА, ";"";"";"";"";"VAT";"";"";"";"04250-80847-ynmzhebhy-rpnyahyyu";"";"A";"63";"https://service.parts/komatsu/04250-80847-ynmzhebhy-rpnyahyyu/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"04252-21061";"ru";"4199";"Komatsu";"0.00";"2437.90";"0.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"04252-21061 НАКОНЕЧНИК ШТОКА";"04252-21061 НАКОНЕЧНИК ШТОКА, ";"";"";"";"";"VAT";"";"";"";"04252-21061-myuynmevmhy-rnyyu";"";"A";"60";"https://service.parts/komatsu/04252-21061-myuynmevmhy-rnyyu/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"04254-10823";"ru";"4200";"Komatsu";"0.00";"269.06";"0.000";"20";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"04254-10823 РАСПОРНАЯ ВТУЛКА";"04254-10823 РАСПОРНАЯ ВТУЛКА, ";"";"";"";"";"VAT";"";"";"";"04254-10823-pyuyaonpmyu-brskyyu";"";"A";"24";"https://service.parts/komatsu/04254-10823-pyuyaonpmyu-brskyyu/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"04260-00635";"ru";"4201";"Komatsu";"0.00";"35.94";"0.000";"18";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"04260-00635 СТОПОРНЫЙ ШАРИК";"04260-00635 СТОПОРНЫЙ ШАРИК, ";"";"";"";"";"VAT";"";"";"";"04260-00635-yarnonpmshi-yuphy";"";"A";"27";"https://service.parts/komatsu/04260-00635-yarnonpmshi-yuphy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"04260-01905";"ru";"4202";"Komatsu";"0.00";"330.67";"0.000";"3";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"04260-01905 СТОПОРНЫЙ ШАРИК";"04260-01905 СТОПОРНЫЙ ШАРИК, ";"";"";"";"";"VAT";"";"";"";"04260-01905-yarnonpmshi-yuphy";"";"A";"";"https://service.parts/komatsu/04260-01905-yarnonpmshi-yuphy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06000-06207";"ru";"4203";"Komatsu";"0.00";"1228.01";"0.000";"4";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06000-06207 ПОДШИПНИК ШАРИКОВЫЙ";"06000-06207 ПОДШИПНИК ШАРИКОВЫЙ, ";"";"";"";"";"VAT";"";"";"";"06000-06207-ondhomhy-yuphynbshi";"";"A";"24";"https://service.parts/komatsu/06000-06207-ondhomhy-yuphynbshi/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06000-06212";"ru";"4204";"Komatsu";"0.00";"5278.34";"0.000";"4";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06000-06212 ПОДШИПНИК ШАРИКОВЫЙ";"06000-06212 ПОДШИПНИК ШАРИКОВЫЙ, ";"";"";"";"";"VAT";"";"";"";"06000-06212-ondhomhy-yuphynbshi";"";"A";"";"https://service.parts/komatsu/06000-06212-ondhomhy-yuphynbshi/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06000-06219";"ru";"4205";"Komatsu";"0.00";"10712.36";"1.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06000-06219 ПОДШИПНИК ШАРИКОВЫЙ";"06000-06219 ПОДШИПНИК ШАРИКОВЫЙ, ";"";"";"";"";"VAT";"";"";"";"06000-06219-ondhomhy-yuphynbshi";"";"A";"24";"https://service.parts/komatsu/06000-06219-ondhomhy-yuphynbshi/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06000-30209";"ru";"4206";"Komatsu";"0.00";"4169.27";"0.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06000-30209 ПОДШИПНИК";"06000-30209 ПОДШИПНИК, ";"";"";"";"";"VAT";"";"";"";"06000-30209-ondhomhy";"";"A";"";"https://service.parts/komatsu/06000-30209-ondhomhy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06000-30313";"ru";"4207";"Komatsu";"0.00";"19696.23";"2.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06000-30313 ПОДШИПНИК";"06000-30313 ПОДШИПНИК, ";"";"";"";"";"VAT";"";"";"";"06000-30313-ondhomhy";"";"A";"";"https://service.parts/komatsu/06000-30313-ondhomhy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06002-30312";"ru";"4208";"Komatsu";"0.00";"16235.53";"2.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06002-30312 ПОДШИПНИК";"06002-30312 ПОДШИПНИК, ";"";"";"";"";"VAT";"";"";"";"06002-30312-ondhomhy";"";"A";"";"https://service.parts/komatsu/06002-30312-ondhomhy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06002-32219";"ru";"4209";"Komatsu";"0.00";"33415.82";"4.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06002-32219 ПОДШИПНИК";"06002-32219 ПОДШИПНИК, ";"";"";"";"";"VAT";"";"";"";"06002-32219-ondhomhy";"";"A";"";"https://service.parts/komatsu/06002-32219-ondhomhy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06037-06007";"ru";"4210";"Komatsu";"0.00";"1603.02";"0.000";"3";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06037-06007 ПОДШИПНИК КАЧЕНИЯ ШАРИКОВЫЙ 34ММ";"06037-06007 ПОДШИПНИК КАЧЕНИЯ ШАРИКОВЫЙ 34ММ, ";"";"";"";"";"VAT";"";"";"";"06037-06007-ondhomhy-yyuvemh-yuphynbshi-34ll";"";"A";"";"https://service.parts/komatsu/06037-06007-ondhomhy-yyuvemh-yuphynbshi-34ll/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06040-06024";"ru";"4211";"Komatsu";"0.00";"15034.05";"2.000";"3";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06040-06024 ПОДШИПНИК ШАРИКОВЫЙ";"06040-06024 ПОДШИПНИК ШАРИКОВЫЙ, ";"";"";"";"";"VAT";"";"";"";"06040-06024-ondhomhy-yuphynbshi";"";"A";"27";"https://service.parts/komatsu/06040-06024-ondhomhy-yuphynbshi/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06040-06211";"ru";"4212";"Komatsu";"0.00";"2602.18";"0.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06040-06211 ПОДШИПНИК ШАРИКОВЫЙ";"06040-06211 ПОДШИПНИК ШАРИКОВЫЙ, ";"";"";"";"";"VAT";"";"";"";"06040-06211-ondhomhy-yuphynbshi";"";"A";"";"https://service.parts/komatsu/06040-06211-ondhomhy-yuphynbshi/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06040-06314";"ru";"4213";"Komatsu";"0.00";"17601.33";"2.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06040-06314 ПОДШИПНИК ШАРИКОВЫЙ";"06040-06314 ПОДШИПНИК ШАРИКОВЫЙ, ";"";"";"";"";"VAT";"";"";"";"06040-06314-ondhomhy-yuphynbshi";"";"A";"3";"https://service.parts/komatsu/06040-06314-ondhomhy-yuphynbshi/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06041-00311";"ru";"4214";"Komatsu";"0.00";"5804.12";"1.000";"1";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06041-00311 ПОДШИПНИК";"06041-00311 ПОДШИПНИК, ";"";"";"";"";"VAT";"";"";"";"06041-00311-ondhomhy";"";"A";"24";"https://service.parts/komatsu/06041-00311-ondhomhy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06122-04504";"ru";"4215";"Komatsu";"0.00";"318.34";"0.000";"6";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06122-04504 ПРОКЛАДКА";"06122-04504 ПРОКЛАДКА, ";"";"";"";"";"VAT";"";"";"";"06122-04504-opnykyudyyu";"";"A";"24";"https://service.parts/komatsu/06122-04504-opnykyudyyu/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06123-01614";"ru";"4216";"Komatsu";"0.00";"463.12";"0.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06123-01614 ПОДШИПНИК";"06123-01614 ПОДШИПНИК, ";"";"";"";"";"VAT";"";"";"";"06123-01614-ondhomhy";"";"A";"";"https://service.parts/komatsu/06123-01614-ondhomhy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
"06125-01544";"ru";"4217";"Komatsu";"0.00";"3632.20";"0.000";"2";"0";"0.00";"24 Sep 2019 12:35:37";"N";"";"N";"B";"N";"R";"";"";"06125-01544 ПОДШИПНИК";"06125-01544 ПОДШИПНИК, ";"";"";"";"";"VAT";"";"";"";"06125-01544-ondhomhy";"";"A";"";"https://service.parts/komatsu/06125-01544-ondhomhy/";"0";"0";"0";"N";"";"";"";"min:0;max:0";"length:0;width:0;height:0";"0";"";"P";"F";"КОМЕК МАШИНЕРИ";"";"";"";"";"";"";"";"D"
