Product code,Language,Vendor,Max quantity,Quantity step,List qty count,Out of stock actions,Promo text,Product URL,Image URL,Detailed image URL,Items in box,Box size,Usergroup IDs,Available since,Options type,Exceptions type,Variation group code,Variation group id,Variation parent product id,Variation sub group id,Variation set as default,Discussion,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Date added,Downloadable,Files,Ship downloadable,Inventory tracking,Free shipping,Zero price action,Thumbnail,Detailed image,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,SEO name,Short description,Status,Popularity
"235-46-12160","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-46-12160-ankr/","https://service.parts/images/thumbnails/280/147/detailed/2/%D0%91%D0%9E%D0%9B%D0%A2_25mj-62.png","https://service.parts/images/detailed/2/БОЛТ_25mj-62.png","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5445","Komatsu","0.00","10.00","2.300","4","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","exim/backup/images/БОЛТ_25mj-62.png#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}","235-46-12160 БОЛТ,","235-46-12160 БОЛТ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-46-12160]","","","235-46-12160-ankr","","A","195"
"235-60-33730","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-60-33730-kyumc/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5446","Komatsu","0.00","12.00","0.530","2","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-60-33730 ШЛАНГ,","235-60-33730 ШЛАНГ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-60-33730]","","","235-60-33730-kyumc","","A","66"
"235-63-76401","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-63-76401-zhhkhmdp/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5447","Komatsu","0.00","334.00","15.100","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-63-76401 ЦИЛИНДР,","235-63-76401 ЦИЛИНДР,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-63-76401]","","","235-63-76401-zhhkhmdp","","A","12"
"235-70-11431","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-70-11431-pyuyaonpmyu-brskyyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5448","Komatsu","0.00","49.00","2.800","5","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-70-11431 РАСПОРНАЯ ВТУЛКА,","235-70-11431 РАСПОРНАЯ ВТУЛКА,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-70-11431]","","","235-70-11431-pyuyaonpmyu-brskyyu","","A","54"
"235-70-13320","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-70-13320-myuopyubkchyyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5449","Komatsu","0.00","26.00","2.030","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-70-13320 НАПРАВЛЯЮЩАЯ,","235-70-13320 НАПРАВЛЯЮЩАЯ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-70-13320]","","","235-70-13320-myuopyubkchyyu","","A","54"
"235-70-14220","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-70-14220-ankr/","https://service.parts/images/thumbnails/280/147/detailed/2/%D0%91%D0%9E%D0%9B%D0%A2_3jrw-zd.png","https://service.parts/images/detailed/2/БОЛТ_3jrw-zd.png","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5450","Komatsu","0.00","6.00","1.590","6","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","exim/backup/images/БОЛТ_3jrw-zd.png#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}","235-70-14220 БОЛТ,","235-70-14220 БОЛТ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-70-14220]","","","235-70-14220-ankr","","A","69"
"235-70-41120","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-70-41120-ohkeyyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5451","Komatsu","0.00","458.00","35.900","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-70-41120 ШПИЛЬКА,","235-70-41120 ШПИЛЬКА,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-70-41120]","","","235-70-41120-ohkeyyu","","A","66"
"235-70-42211","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-70-42211-myuopyubkchyyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5452","Komatsu","0.00","48.00","1.460","7","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-70-42211 НАПРАВЛЯЮЩАЯ,","235-70-42211 НАПРАВЛЯЮЩАЯ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-70-42211]","","","235-70-42211-myuopyubkchyyu","","A","12"
"235-785-1240","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-785-1240-rhtr/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5453","Komatsu","0.00","6.00","3.300","8","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-785-1240 ШТИФТ,","235-785-1240 ШТИФТ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-785-1240]","","","235-785-1240-rhtr","","A","21"
"235-785-1250","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-785-1250-ubnyarnbhy-pshukhrek/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5454","Komatsu","0.00","145.00","50.800","8","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-785-1250 ХВОСТОВИК РЫХЛИТЕЛЯ,","235-785-1250 ХВОСТОВИК РЫХЛИТЕЛЯ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-785-1250]","","","235-785-1250-ubnyarnbhy-pshukhrek","","A","15"
"235-785-1270","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-785-1270-rhtr/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5455","Komatsu","0.00","25.00","4.540","8","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-785-1270 ШТИФТ,","235-785-1270 ШТИФТ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-785-1270]","","","235-785-1270-rhtr","","A","30"
"235-785-1310","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-785-1310-ynpnmyyu-mnfyu-pshukhrek/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5456","Komatsu","0.00","23.00","18.200","9","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-785-1310 КОРОНКА НОЖА РЫХЛИТЕЛЯ,","235-785-1310 КОРОНКА НОЖА РЫХЛИТЕЛЯ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-785-1310]","","","235-785-1310-ynpnmyyu-mnfyu-pshukhrek","","A","12"
"235-809-4330","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4330-kyumc/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5457","Komatsu","0.00","25.00","0.690","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4330 ШЛАНГ,","235-809-4330 ШЛАНГ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4330]","","","235-809-4330-kyumc","","A","12"
"235-809-4340","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4340-kyumc/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5458","Komatsu","0.00","34.00","1.110","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4340 ШЛАНГ,","235-809-4340 ШЛАНГ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4340]","","","235-809-4340-kyumc","","A","39"
"235-809-4350","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4350-rpsayyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5459","Komatsu","0.00","9.00","0.160","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4350 ТРУБКА,","235-809-4350 ТРУБКА,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4350]","","","235-809-4350-rpsayyu","","A","21"
"235-809-4370","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4370-rpsayyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5460","Komatsu","0.00","18.00","0.600","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4370 ТРУБКА,","235-809-4370 ТРУБКА,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4370]","","","235-809-4370-rpsayyu","","A","21"
"235-809-4380","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4380-rpsayyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5461","Komatsu","0.00","22.00","0.920","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4380 ТРУБКА,","235-809-4380 ТРУБКА,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4380]","","","235-809-4380-rpsayyu","","A","12"
"235-809-4390","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4390-kyumc/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5462","Komatsu","0.00","35.00","1.080","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4390 ШЛАНГ,","235-809-4390 ШЛАНГ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4390]","","","235-809-4390-kyumc","","A","60"
"235-809-4410","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4410-rpsayyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5463","Komatsu","0.00","14.00","0.400","1","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4410 ТРУБКА,","235-809-4410 ТРУБКА,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4410]","","","235-809-4410-rpsayyu","","A","24"
"235-809-4450","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-809-4450-kyumc/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5464","Komatsu","0.00","2.00","0.020","2","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-809-4450 ШЛАНГ,","235-809-4450 ШЛАНГ,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-809-4450]","","","235-809-4450-kyumc","","A","63"
"235-950-1551","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-950-1551-rny/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5465","Komatsu","0.00","9.00","0.410","2","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-950-1551 ШТОК,","235-950-1551 ШТОК,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-950-1551]","","","235-950-1551-rny","","A","99"
"235-950-1561","ru","КОМЕК МАШИНЕРИ","0","0","0","N","","https://service.parts/komatsu/235-950-1561-bhkyyu/","","","min:0;max:0","length:0;width:0;height:0","0","","P","F","","","","","","D","5466","Komatsu","0.00","3.00","0.030","2","0","0.00","24 Sep 2019 12:35:37","N","","N","B","N","R","","","235-950-1561 ВИЛКА,","235-950-1561 ВИЛКА,","","","","","НДС 20%","(Основные характеристики) Бренд: S[KOMATSU]; (Основные характеристики) Страна производитель: S[Komatsu Ltd.]; (Основные характеристики) Производитель: S[KOMATSU]; (Основные характеристики) Код производителя: T[235-950-1561]","","","235-950-1561-bhkyyu","","A","21"
